date,venue,race,race_id,start_time,model,model_label,model_desc,run_id,horse,jockey,trainer,tab_number,barrier,tr_rank,mid_rank,late_rank,weight_trend,wins_at_dist,fixed_win_price,starting_price_sp,price_top,finish_position,won,placed,resulted,early_rank,total_rank
2026-05-09,Morphettville,4.0,1359308,2026-05-09T04:02:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131693,Polymnia,Zac Lloyd,Tom Charlton,4.0,8.0,1,1.0,7.0,0.2,0.0,2.9,,,,,,0.0,9.0,2.0
2026-05-09,Morphettville,1.0,1359309,2026-05-09T02:17:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131707,Vaniteux,Brooke King,Dion & Raygan Koch,5.0,11.0,1,2.0,4.0,-0.1,0.0,4.8,,,,,,0.0,6.0,2.0
2026-05-09,Fannie Bay,2.0,1359313,2026-05-09T05:21:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131738,Rising Water,Aaron Sweeney,Paul Shiers,7.0,3.0,1,6.0,1.0,0.5,0.0,3.4,,,,,,0.0,6.0,2.0
2026-05-09,Fannie Bay,1.0,1359314,2026-05-09T04:47:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14131739,Ankle Rolex,Billy Cray,Patrick Johnston,1.0,7.0,2,2.0,1.0,1.4,5.0,2.9,,,,,,0.0,6.0,1.0
2026-05-09,Fannie Bay,1.0,1359314,2026-05-09T04:47:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14131739,Ankle Rolex,Billy Cray,Patrick Johnston,1.0,7.0,2,2.0,1.0,1.4,5.0,2.9,,,,,,0.0,6.0,1.0
2026-05-09,Fannie Bay,1.0,1359314,2026-05-09T04:47:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131744,I'm A Dreamer,Deborah Barton,T Halter,6.0,5.0,1,3.0,2.0,2.2,0.0,2.3,,,,,,0.0,2.0,2.0
2026-05-08,Coffs Harbour,5.0,1359315,2026-05-08T03:25:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14131753,Beearetee,Noriyuki Masuda,Shane Everson,7.0,5.0,1,2.0,5.0,0.5,0.0,2.9,,,,,,0.0,2.0,5.0
2026-05-08,Coffs Harbour,5.0,1359315,2026-05-08T03:25:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131753,Beearetee,Noriyuki Masuda,Shane Everson,7.0,5.0,1,2.0,5.0,0.5,0.0,2.9,,,,,,0.0,2.0,5.0
2026-05-08,Coffs Harbour,3.0,1359316,2026-05-08T02:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131772,Giddy Gan's Joy,J L Taylor,S Foster,12.0,12.0,1,7.0,8.0,-1.6,1.0,5.0,,,,,,0.0,1.0,6.0
2026-05-08,Townsville,1.0,1359317,2026-05-08T02:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131781,Astilla,Aidan Holt,Tom Smith,6.0,2.0,1,3.0,2.0,,0.0,2.0,,,,,,0.0,3.0,4.0
2026-05-08,Townsville,2.0,1359318,2026-05-08T02:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131788,Block The Lead,Ashley Butler,Clinton Taylor,3.0,7.0,1,,,,0.0,2.1,,,,,,0.0,,
2026-05-09,Ipswich,4.0,1359404,2026-05-09T03:24:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14134657,Flaxlands,Jaden Lloyd,C J Waller,8.0,11.0,1,5.0,2.0,2.6,1.0,2.8,,,,,,0.0,10.0,1.0
